
🇨🇳【央视】,#genre#
甘肃,http://39.135.32.10:6610/000000001000/SD-4000k-576P-gansustv/1.m3u8?IASHttpSessionId=OTT?zgand
白银综合,http://live.bygd.cn/byzh/sd/live.m3u8?gansu
白银公共,http://live.bygd.cn/bygg/sd/live.m3u8?zgand
平凉新闻综合,http://39.134.32.102:6610/270000001111/1110000021/index.m3u8?IASHttpSessionId=OTT?zgand
平凉公共,http://39.134.32.102:6610/270000001111/1110000020/index.m3u8?IASHttpSessionId=OTT?zgand
酒泉综合,http://stream.gsjqtv.com/pd1/sd/live.m3u8?zgand
酒泉公共,http://stream.gsjqtv.com/pd2/sd/live.m3u8?zgand
敦煌综合,http://39.134.32.102:6610/270000001111/1110000028/index.m3u8?IASHttpSessionId=OTT?zgand
张掖新闻综合,http://39.134.32.102:6610/270000001111/1110000025/index.m3u8?IASHttpSessionId=OTT?zgand
张掖公共,http://39.134.32.102:6610/270000001111/1110000026/index.m3u8?IASHttpSessionId=OTT?zgand
天水新闻综合,http://39.134.32.102:6610/270000001111/1110000185/index.m3u8?IASHttpSessionId=OTT?zgand
天水公共,http://39.134.32.102:6610/270000001111/1110000186/index.m3u8?IASHttpSessionId=OTT?zgand
武威新闻,http://39.134.32.102:6610/270000001111/1110000174/index.m3u8?IASHttpSessionId=OTT?zgand
武威凉州,http://39.134.32.102:6610/270000001111/1110000173/index.m3u8?IASHttpSessionId=OTT?zgand
景泰综合,http://39.134.32.102:6610/270000001111/1110000132/index.m3u8?IASHttpSessionId=OTT?zgand
靖远综合,http://39.134.32.102:6610/270000001111/1110000183/index.m3u8?IASHttpSessionId=OTT?zgand
漳县新闻综合,http://39.134.32.102:6610/270000001111/1110000011/index.m3u8?IASHttpSessionId=OTT?zgand
成县综合,http://39.134.32.102:6610/270000001111/1110000019/index.m3u8?IASHttpSessionId=OTT?zgand
民乐新闻,http://39.134.32.102:6610/270000001111/1110000023/index.m3u8?IASHttpSessionId=OTT?zgand
肃北综合,http://39.134.32.102:6610/270000001111/1110000017/index.m3u8?IASHttpSessionId=OTT?zgand
临洮综合,http://39.134.32.102:6610/270000001111/1110000139/index.m3u8?IASHttpSessionId=OTT?zgand
玉门综,http://39.134.32.102:6610/270000001111/1110000125/index.m3u8?IASHttpSessionId=OTT?zgand
金川综合,http://39.134.32.102:6610/270000001111/1110000181/index.m3u8?IASHttpSessionId=OTT?zgand
永昌综合,http://39.134.32.102:6610/270000001111/1110000178/index.m3u8?IASHttpSessionId=OTT?zgand
庆城综合,http://39.134.32.102:6610/270000001111/1110000156/index.m3u8?IASHttpSessionId=OTT?zgand
陇西综合,http://39.134.32.102:6610/270000001111/1110000177/index.m3u8?IASHttpSessionId=OTT?zgand
岷县综合,http://39.134.32.102:6610/270000001111/1110000130/index.m3u8?IASHttpSessionId=OTT?zgand
渭源新闻,http://p2bj.weizan.cn/1334496652/224253674017686826/live.m3u8?zgand
迭部综合,http://39.134.32.102:6610/270000001111/1110000154/index.m3u8?IASHttpSessionId=OTT?zgand
碌曲综合,http://pili-live-hls.hfmt.net/gntv/lqtv.m3u8?zgand
玛曲综合,http://39.134.32.102:6610/270000001111/1110000165/zgand.m3u8?IASHttpSessionId=OTT?gansu
夏河综合,http://pili-live-hls.hfmt.net/gntv/xhtv.m3u8?zgand
舟曲新闻,http://pili-live-hls.hfmt.net/gntv/zqtv.m3u8?zgand
舟曲新闻,http://39.134.32.102:6610/270000001111/1110000169/index.m3u8?IASHttpSessionId=OTT?zgand
瓜州综合,http://39.134.32.102:6610/270000001111/1110000027/index.m3u8?IASHttpSessionId=OTT?zgand
金塔综合,http://39.134.32.102:6610/270000001111/1110000124/index.m3u8?IASHttpSessionId=OTT?zgand
徽县综合,http://39.134.32.102:6610/270000001111/1110000015/index.m3u8?IASHttpSessionId=OTT?zgand
武都综合,http://39.134.32.102:6610/270000001111/1110000012/index.m3u8?IASHttpSessionId=OTT?zgand
西和综合,http://39.134.32.102:6610/270000001111/1110000137/index.m3u8?IASHttpSessionId=OTT?zgand
永靖综合,http://39.134.32.102:6610/270000001111/1110000151/index.m3u8?IASHttpSessionId=OTT?zgand
崇信综合,http://39.134.32.102:6610/270000001111/1110000179/index.m3u8?IASHttpSessionId=OTT?zgand
泾川综合,http://39.134.32.102:6610/270000001111/1110000143/index.m3u8?IASHttpSessionId=OTT?zgand
静宁综合,http://39.134.32.102:6610/270000001111/1110000147/index.m3u8?IASHttpSessionId=OTT?zgand
崆峒综合,http://125.74.200.110:10080/hls/001/001_live.m3u8?gansu
灵台综合,http://39.134.32.102:6610/270000001111/1110000145/index.m3u8?IASHttpSessionId=OTT?zgand
华池综合,http://39.134.32.102:6610/270000001111/1110000158/index.m3u8?IASHttpSessionId=OTT?zgand
环县综合,http://39.134.32.102:6610/270000001111/1110000180/index.m3u8?IASHttpSessionId=OTT?zgand
西峰综合,http://39.134.32.102:6610/270000001111/1110000160/index.m3u8?IASHttpSessionId=OTT?zgand
正宁综合,http://39.134.32.102:6610/270000001111/1110000184/index.m3u8?IASHttpSessionId=OTT?zgand
秦安综合,http://39.134.32.102:6610/270000001111/1110000189/index.m3u8?IASHttpSessionId=OTT?zgand
武山综合,http://39.134.32.102:6610/270000001111/1110000170/index.m3u8?IASHttpSessionId=OTT?zgand
天祝综合,http://39.134.32.102:6610/270000001111/1110000144/index.m3u8?IASHttpSessionId=OTT?zgand
高台综合,http://39.134.32.102:6610/270000001111/1110000146/index.m3u8?IASHttpSessionId=OTT?zgand
阿克塞综合,http://39.134.32.102:6610/270000001111/1110000018/index.m3u8?IASHttpSessionId=OTT?zgand
积石山综合,http://39.134.32.102:6610/270000001111/1110000152/index.m3u8?IASHttpSessionId=OTT?zgand


🇨🇳【云南】,#genre#
美丽云南,https://www.ynbit.com:1937/cyds-mlyn/livestream/playlist.m3u8?zyund
昆明新闻综合,http://devlivepull.migucloud.com/live/01YCQY7M_C0.flv?zyund
昆明新闻综合,http://wshls.live.migucloud.com/live/01YCQY7M_C0/playlist.m3u8
昆明新闻综合,http://live.ynbit.com/hls/km-1/index.m3u8?zyund
昆明经济生活,http://wshls.live.migucloud.com/live/JT9JEQ54_C0_2/playlist.m3u8?zyund
昆明经济生活,http://devlivepull.migucloud.com/live/JT9JEQ54_C0_2.flv?zyund
昆明科学教育,http://wshls.live.migucloud.com/live/ZBXWIMTD_C0_2/playlist.m3u8?zyund
昆明科学教育,http://devlivepull.migucloud.com/live/ZBXWIMTD_C0_2.flv?zyund
昆明影综艺,http://wshls.live.migucloud.com/live/KYLNJWFD_C0_2/playlist.m3u8?zyund
昆明影综艺,http://devlivepull.migucloud.com/live/KYLNJWFD_C0_2.flv?zyund
昆明公共,http://wshls.live.migucloud.com/live/UD0YLY2G_C0_3/playlist.m3u8?zyund
昆明公共,http://devlivepull.migucloud.com/live/UD0YLY2G_C0_3.flv?zyund
昆明教,https://pili-live-hdl-kmjy.tianma3600.com/kmjy/kmjy.m3u8?zyund
玉溪综合,http://live.ynbit.com/hls/yx-1/index.m3u8?zyund
红河州新闻综合,http://tv.drs.hhtv.cc:8100/channellive/hhtv-1.flv?zyund
红河州公共,http://tv.drs.hhtv.cc:8100/channellive/hhtv-2.flv?zyund
文山州新闻综合,http://live.ynbit.com/hls/ws-1/index.m3u8?zyund
文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund
文山州公共,http://tvdrs.wsrtv.com.cn:8100/channellive/ch2.flv?zyund
普洱新闻综合,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel12/playlist.m3u8?zyund
普洱新闻综合,rtmp://tv.pebtv.cn:1936/channerllive/ch1?zyund

西双版纳综合,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zyund
西双版纳综合,http://live.ynbit.com/hls/bn-1/index.m3u8?zyund
西双版纳公共,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8?zyund
怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8?zyund
安宁综合,http://tv-live.ynkmit.com/tv/anning.m3u8?txSecret=7528f35fb4b62bd24d55b891899db68f&txTime=632C8680 {User-Agent@0151?zyund}
腾冲综合,http://live.ynurl.com/video/s10012-TCTV/index.m3u8?zyund
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8?zyund
瑞丽综合,http://live.ynurl.com/video/s10021-rltv/index.m3u8?zyund
盈江综合,http://live.ynurl.com/video/s10016-YJTV-2/index.m3u8?zyund
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8?zyund
红塔电视台,http://zb-live.ynurl.com/live/ht0716.m3u8?zyund
兰坪综合,http://livebroadcast.ccwb.cn/live/w1628850306485945.m3u8?zyund
泸水综合,http://livebroadcast.ccwb.cn/live/w1596164431584927.m3u8?zyund
个旧综合,http://tv.drs.hhtv.cc:8100/channellive/gjdst.flv?zyund
红河县综合,http://tv.drs.hhtv.cc:8100/channellive/hhxdst.flv?zyund
开远综合,http://live.ynurl.com/video/s10044-KYTV/index.m3u8?zyund
屏边综合,http://live.ynurl.com/video/s10040-pbzh/index.m3u8?zyund
元阳综合,http://tv.drs.hhtv.cc:8100/channellive/yydst.flv?zyund
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8?zyund
砚山电视台,http://live.ynurl.com/video/s10020-ystv/index.m3u8?zyund
麻栗坡电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv?zyund
昌宁电视台,http://live.ynurl.com/video/s10047-cntv/index.m3u8?zyund
龙陵综合频道,rtmp://hwzbout.yunshicloud.com/ey0321/l0vlci?zyund
宾川一套,http://live.bcrmtzx.com/tv01/sd/live.m3u8?zyund
施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8?zyund
陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8?zyund
梁河综合,http://live.ynurl.com/video/s10032-lhtv/index.m3u8?zyund
金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8?zyund
石屏综合,http://live.ynurl.com/video/s10059-SPTV/index.m3u8?zyund
镇康综合,rtmp://hwzbout.yunshicloud.com/cv8ggj/68e3x9?zyund
江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8?zyund
通海电视台,http://live.ynurl.com/video/s10038-thtv/index.m3u8?zyund
新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8?zyund
易门综合,http://zb-live.ynurl.com/live/ym927.m3u8?zyund
鲁甸综合,http://livebroadcast.ccwb.cn/live/w1619693259142907.m3u8?zyund
巧家综合,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8?zyund
良综合,http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8?zyund
永善综合,http://livebroadcastys.ccwb.cn/live/w1640068184635996.m3u8?zyund
镇雄电视台,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8?zyund
福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8?zyund
贡山综合,http://livebroadcast.ccwb.cn/live/w1609121671179943.m3u8?zyund


🇨🇳【四川】,#genre#
四川卫视,http://39.135.32.10:6610/000000001000/SD-4000k-576P-sichuanstv/1.m3u8?IASHttpSessionId=OTT?zsicd
四川科教,http://3017ugjo.live2.danghongyun.com:80/live/hls/4dc0e927160647a2bd585cb5495810be/3c2126c925204cddb74a3534b97e2765-1.m3u8?zsicd
绵阳综合,rtmp://live.sctvcloud.com/live/mytvzh?zsicd
绵阳科技,http://live.sctvcloud.com/live/mytvgg.m3u8?zsicd
绵阳科技,rtmp://live.sctvcloud.com/live/mytvgg?zsicd
南充新闻,http://tv.drs.ncntv.com.cn:8100/channellive/nczhpd.flv?zsicd
南充公共,http://tv.drs.ncntv.com.cn:8100/channellive/ncggpd.flv?zsicd
南充科教,http://tv.drs.ncntv.com.cn:8100/channellive/nckjpd.flv
乐山新闻综合,http://m3u8.file.leshantv.net/vms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
乐山新闻综合,http://channellive.leshantv.net/live/ch1.flv?zsicd
乐山公共,http://m3u8.file.leshantv.net/vms/videos/nmip-media/channellive/channel12/playlist.m3u8?zsicd
乐山公共,http://channellive.leshantv.net/live/ch2.flv?zsicd
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
遂宁新闻综合,http://play.sngdxsn.com/live/xwzh/playlist.m3u8?zsicd
遂宁公共频道,http://play.sngdxsn.com/live/gggy/playlist.m3u8?zsicd
雅安新闻综合,http://flv.drs.tv.yatv.tv:8080/channellive/xinwen.flv?zsicd
雅安公共,http://flv.drs.tv.yatv.tv:8080/channellive/gonggong.flv?zsicd
雅安雨城,http://flv.drs.tv.yatv.tv:8080/channellive/yucheng.flv?zsicd
雅安雨城,http://m3u8channel-yc.wuxianyaan.com/cms/videos/nmip-media-yc/channellive/channel1/playlist.m3u8?zsicd
雅安雨城,http://m3u8.ycchannel.yatv.tv/cms/videos/nmip-media-yc/channellive/channel1/playlist.m3u8?zsicd
广元综合,http://tv.dzsm.com:8100/chan/ch1.flv?zsicd
广元综合,rtmp://tv.dzsm.com/chan/ch1?zsicd
广元综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd
广元公共,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8?zsicd
广元公共,rtmp://tv.dzsm.com/chan/ch2?zsicd
凉山新闻综合,rtmp://tv.drs.yizu.tv/channellive/ch1?zsicd
凉山新闻综合,rtmp://tv.drs.i0834.cn/channellive/ch1?zsicd
凉山语,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8?zsicd
凉山语,rtmp://tv.drs.yizu.tv/channellive/ch2?zsicd
凉山语,rtmp://tv.drs.i0834.cn/channellive/ch2?zsicd
宜宾公共,http://p2.weizan.cn/48393/333752817375588805/live.m3u8?zsicd
自贡综合,http://110.189.153.160:1001/zhpd.flv?zsicd
自贡公共,http://110.189.153.160:1002/ggpd.flv?zsicd
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd
德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8?zsicd
攀枝花新闻综合,http://zb.pzhgd.com:9095/live/xwzh.m3u8?zsicd
攀枝花公共,http://zb.pzhgd.com:9095/live/ggpd.m3u8?zsicd
眉山综合,http://live1.scmstv.cn/gqpd/sd/live.m3u8?zsicd
眉山公共,http://live2.scmstv.cn/ggpd/sd/live.m3u8?zsicd
甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv?zsicd
成都高新电视,http://live.cdht-tv.com:8190/live/cdht.m3u8?zsicd
金堂电视台,https://p2.weizan.cn/2029575354/132309630725787078/live.m3u8?zsicd
龙泉驿新闻综合,http://live.newslqy.com/live/xwpd.m3u8?zsicd
双流综合,http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8?zsicd
新都综合,rtmp://live.sctvcloud.com/live/xindulive?zsicd
珙县综合,http://pili-live-hls-cqgx.tianma3600.com/cqgx/ggpd.m3u8?zsicd
筠连综合,http://118.122.78.172:89/live1/live1.m3u8?zsicd
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd
东兴综合,rtmp://live.sctvcloud.com/live/dongxing?zsicd
隆昌新闻综合,rtmp://live.sctvcloud.com/live/longchang?zsicd
威远新闻综合,rtmp://dxplay.scwy.cn:1935/live/weiyuanzonghepingdao?zsicd
大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8?zsicd
大竹阳光政务,http://60.255.120.30:89/live2/live2.m3u8?zsicd
开江新闻综合,http://lmt.kjzx.net:98/live1/live1.m3u8?zsicd
渠县新闻综合,http://222.208.224.227:81/hls/cfp2p8m3.m3u8?zsicd
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd
蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8?zsicd
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
仁和综合,rtmp://live.sctvcloud.com/live/rhlive?zsicd
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd
茂县综合,http://pili-live-rtmp.scmxtv.com/scmxtv/mxtv.m3u8?zsicd
茂县综合,rtmp://pili-live-rtmp.scmxtv.com/scmxtv/mxtv?zsicd
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
小金综合,http://xjlive.xjsc.gov.cn:8091/live/xwpd.m3u8?zsicd
九寨沟新闻综合,http://live.sctvcloud.com/live/jiuzhai.m3u8?zsicd
九寨沟新闻综合,rtmp://live.sctvcloud.com/live/jiuzhai?zsicd
马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8?zsicd
朝天新闻综合,rtmp://tv.dzsm.com/chan/xqct
剑阁新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel10/playlist.m3u8?zsicd
剑阁新闻综合,rtmp://tv.dzsm.com/chan/xqjg?zsicd
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
利州综合,http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv?zsicd
青川新闻综合,rtmp://live.sctvcloud.com/live/qctv1?zsicd
青川新闻综合,http://live.sctvcloud.com/live/qctv1.m3u8?zsicd
旺苍新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel9/playlist.m3u8?zsicd
旺苍新闻综合,rtmp://live.sctvcloud.com/live/wctv1?zsicd
旺苍新闻综合,rtmp://tv.dzsm.com/chan/xqwc?zsicd
昭化综合,rtmp://live.sctvcloud.com/live/zhtv1?zsicd
昭化综合,rtmp://tv.dzsm.com/chan/xqzh?zsicd
彭山综合,http://139.9.142.175:8100/channellive/pstv.flv?zsicd
彭山综合,rtmp://139.9.142.175:1935/channellive/pstv?zsicd
青神综合,http://lmt.scqstv.com/live1/live1.m3u8?zsicd
乐至综合,http://rmlive.lzxrmtzx.com/live1/live1.m3u8?zsicd
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd
甘洛综合,http://live.sctvcloud.com/live/ganluo.m3u8?zsicd
甘洛综合,rtmp://live.sctvcloud.com/live/ganluo?zsicd
金阳综合,http://live.jyrmtzx.com:8080/live/jyxw.m3u8?zsicd
宁南新闻综合,rtmp://live.sctvcloud.com/live/ningnantv1?zsicd
西昌综合,http://103.252.251.199:18085/hls/xichangweishi.m3u8?zsicd
康定新闻综合,http://tv.drs.ganzitv.com:8100/channellive/kangding.flv
宝兴综合,http://m3u8channel-bx.wuxianyaan.com/cms/videos/nmip-media-bx/channellive/channel11/playlist.m3u8?zsicd
宝兴综合,http://flv.drs.tv.yatv.tv:8080/channellive/baoxingxian.flv?zsicd
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8?zsicd
名山综合,http://m3u8channel-ms.wuxianyaan.com/cms/videos/nmip-media-ms/channellive/channel1/playlist.m3u8?zsicd
名山综合,http://flv.drs.tv.yatv.tv:8080/channellive/mingshan.flv?zsicd
名山综合,http://m3u8.mschannel.yatv.tv/cms/videos/nmip-media-ms/channellive/channel1/playlist.m3u8?zsicd
荥经综合,http://m3u8channel-yj.wuxianyaan.com/cms/videos/nmip-media-yj/channellive/channel1/playlist.m3u8?zsicd
荥经综合,http://m3u8.yjchannel.yatv.tv/cms/videos/nmip-media-yj/channellive/channel1/playlist.m3u8?zsicd
荥经综合,http://flv.drs.tv.yatv.tv:8080/channellive/yingjing.flv?zsicd
荥经综合,rtmp://drs.tv.yatv.tv:1935/channellive/yingjing?zsicd
平昌新闻综合,rtmp://live.sctvcloud.com/live/pingchang?zsicd
峨边电视台,http://tvfile.ebrm.lsrm.org.cn/cms/videos/nmip-media/channellive/channel19/playlist.m3u8
井研综合,http://tvfile.jy.lsrm.org.cn/cms/videos/nmip-media-jy/channellive/channel3/playlist.m3u8?zsicd
马边电视台,http://tvfile.mb.lsrm.org.cn/nmip-media/channellive/channel104860/playlist.m3u8?zsicd
沐川综合,http://tvfile.mcrm.org.cn/nmip-media/channellive/channel103064/playlist.m3u8?zsicd
沐川综合,rtmp://tv.mcrm.org.cn:1935/channellive/tv01?zsicd
沙湾综合,http://tvfile.sw.lsrm.org.cn/nmip-media/channellive/channel100064/playlist.m3u8?zsicd
沙湾综合,rtmp://tv.sw.lsrm.org.cn/chan/ch1?zsicd
金口河综合,rtmp://live.sctvcloud.com/live/jinkouhe?zsicd
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
泸县新闻综合,rtmp://tv.lxxcb.cn:1935/channellive/lxtv1?zsicd
叙永综合,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8?zsicd
叙永综合,rtmp://luzhi.xuyongrongmei.com:1935/live/xyxw?zsicd
蓬溪新闻综合,rtmp://live.sctvcloud.com/live/pengxilive?zsicd
邻水新闻综合,rtmp://live.sctvcloud.com/live/linshui?zsicd
前锋电视台,rtmp://live.sctvcloud.com/live/qianfeng?zsicd
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn/live/yctv.m3u8?zsicd
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn/live/yctv.flv?zsicd
安州综合,rtmp://live.sctvcloud.com/live/anzhoutv1?zsicd
安州综合,http://live.sctvcloud.com/live/anzhoutv1.m3u8?zsicd
北川电视一套,rtmp://live.sctvcloud.com/live/bcgqlive?zsicd
江油新闻综合,rtmp://live.sctvcloud.com/live/jiangyou?zsicd
平武综合,rtmp://live.sctvcloud.com/live/pwtv?zsicd
盐亭综合,rtmp://live.sctvcloud.com/live/yttv?zsicd
梓潼新闻综合,rtmp://live.sctvcloud.com/live/zttv-1?zsicd


🇨🇳【湖北】,#genre#
武汉新闻综合,http://live.hannews.com.cn/video/s10001-wuhannews/index.m3u8?zhubd
武汉新闻综合,http://video.hannews.com.cn/fs/livedit/579aab595e36f48a/adb11b845cc5a5ab.m3u8?zhubd
十堰新闻,http://p2bj.weizan.cn/351104/837056569960221505/live.m3u8?zhubd
十堰新闻,rtmp://r2bj.weizan.cn/v/351104_837056569960221505?zhubd
十堰公共,http://p2bj.weizan.cn/351104/694292401376336037/live.m3u8?zhubd
十堰公共,rtmp://r2bj.weizan.cn/v/351104_694292401376336037?zhubd
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?zhubd
仙桃生活文体,http://221.233.242.239:280/live/72/playlist.m3u8
麻城综合,http://119.36.30.199:8888/mctv1.m3u8
崇阳新闻综合,http://www.cyxw.cn:10500/hls/live.m3u8?zhubd
保康新闻综合,http://bktvplay.gdnewmedia.cc/live/bk_xwzh.m3u8?zhubd
保康文化旅游,http://bktvplay.gdnewmedia.cc/live/bk_whly.m3u8
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd
江夏经济生活,http://59.175.226.142:280/gb28181/jjsh.m3u8?zhubd
郧阳新闻综合,http://58.19.198.159:2021/hls1.m3u8?zhubd


🇨🇳【山东】,#genre#
山东教育卫视,http://39.135.32.10:6610/000000001000/SD-4000k-576P-shandongjy/1.m3u8?IASHttpSessionId=OTT?shandd
山东教育卫视,http://117.148.179.157/PLTV/88888888/224/3221231549/index.m3u8?shandd
中华美食,http://39.135.138.58:18890/PLTV/88888888/224/3221225924/index.m3u8?shandd
济南教育,http://livejnedu.chinamcache.com/live/jneduzb01.m3u8?shandd
山东新闻,http://119.164.216.162:9901/tsfile/live/1005_1.m3u8
山东齐鲁,http://39.136.48.98:8089/PLTV/88888888/224/3221226045/1.m3u8
济南鲁中,https://quehuamtyoutlive.ijntv.cn/j8pukt/452907.m3u8
青岛城阳,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8?shandd
日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8?shandd
日照公共,http://live.rzw.com.cn/kzpd/sd/live.m3u8?shandd
日照科教,http://live.rzw.com.cn/ggpd/sd/live.m3u8?shandd
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8?shandd
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8?shandd
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8?shandd
烟台影,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
济宁综合,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8?shandd
济宁教育,http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8?shandd
济宁公共,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8?shandd
济宁图文,http://lives.jnnews.tv/video/s10001-JNTV4/index.m3u8?shandd
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8?shandd
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd
菏泽影,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8?shandd
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8?shandd
枣庄新闻综合,http://stream.zzgd.tv/1/sd/live.m3u8?shandd
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8?shandd
枣庄教育,http://stream.zzgd.tv/2/sd/live.m3u8?shandd
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8?shandd
枣庄公共,http://stream.zzgd.tv/3/sd/live.m3u8?shandd
东营综合,rtmp://stream.hhek.cn:9936/live/xwzh_sd?shandd
东营综合,http://stream.hhek.cn/xwzh/sd/live.m3u8?shandd
东营公共,rtmp://stream.hhek.cn:9936/live/ggpd_sd?shandd
东营公共,http://stream.hhek.cn/ggpd/sd/live.m3u8?shandd
东营科教,rtmp://stream.hhek.cn:9936/live/dyjy_sd?shandd
东营科教,http://stream.hhek.cn/dyjy/sd/live.m3u8?shandd
潍坊新闻综合,http://sobeylingyun02pull.sobeylive.com/live/wf1pd.m3u8?shandd
潍坊新闻综合,http://stream.wfcmw.cn/1/sd/live.m3u8?shandd
潍坊农业,http://stream.wfcmw.cn/2/sd/live.m3u8?shandd
潍坊农业,http://sobeylingyun02pull.sobeylive.com/live/wf2pd.m3u8?shandd
潍坊公共,http://sobeylingyun02pull.sobeylive.com/live/wf3pd.m3u8?shandd
潍坊公共,http://stream.wfcmw.cn/3/sd/live.m3u8?shandd
潍坊科教,http://sobeylingyun02pull.sobeylive.com/live/wf4pd.m3u8?shandd
潍坊科教,http://stream.wfcmw.cn/4/sd/live.m3u8?shandd
滨州新闻综合,http://stream.bzcm.net/2/sd/live.m3u8?shandd
滨州公共,http://stream.bzcm.net/1/sd/live.m3u8?shandd
垦利新闻,https://livealone302.iqilu.com/kenli/kenli_tv01/playlist.m3u8?shandd
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8?shandd
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8?shandd
岱岳综合,http://slvedio.slradio.cn/a935908a217711ea8bb000163e0e6522/4D6357B92240C088F3612E43E44B5F1D.m3u8?shandd


🇨🇳【安徽】,#genre#
安徽,http://39.135.32.10:6610/000000001000/anhuistv/1.m3u8?IASHttpSessionId=OTT?zanhd
